Lat,Lng,LONG,LAT,Agency_Name,Address,Request_type,Description
43.0164,-76.1599,,,Sanitation,"255 Valley Dr Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says her weekly trash was skipped. 
43.0223,-76.1631,,,Sanitation,"108 Annetta St Syracuse, New York, 13207",Report a Skipped Recycling Pick Up (Internal),"Constituent called to report his recycling pick up as skipped. Stated trash was collected, recycling was not, constituent was advised to leave the recycling cart at the curb. "
43.0139,-76.1547,,,Sanitation,"191 Baldwin Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),Constituent called to report his trash pick up as skipped. 
43.0234,-76.1305,,,"Garbage, Recycling & Graffiti","224 Harriette Ave Syracuse, New York, 13210",Sanitation Exempt Skipped,Constituent called to report their trash as skipped. No violations. 
43.0597,-76.1471,,,Water & Sewage,"534 Butternut St Syracuse, New York, 13208",Other Sewer-related Concerns,"Rosina
315-343-3136
Sewer Foreman Requested--Dispatched to Wayne Howard"
43.0228,-76.168,,,Sanitation,"1828 W Colvin St Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says her weekly trash was skipped. 
43.0053,-76.14,,,"Garbage, Recycling & Graffiti","306 E Glen Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0128,-76.1353,,,Sanitation,"518 E Brighton Ave Syracuse, New York, 13210",Report a Skipped Weekly Trash Pick Up (Internal),"Constituent called ciytline to report her trash pick up as skipped from this week. Constituent stated that she worked two double overnight shifts in a row, when she arrived home today (1/10) she noticed the trash was not picked up on (1/8)"
43.0576,-76.1139,,,"Garbage, Recycling & Graffiti","429 Vann St Syracuse, New York, 13206",Yard Waste,Constituent says her tree was skipped. 
43.0336,-76.1128,,,"Garbage, Recycling & Graffiti","640 Cumberland Ave Syracuse, New York, 13210",Yard Waste,Constituent says plow partial cover tree. 
43.0439,-76.1607,,,Sanitation,"502 Niagara St Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up (Internal),
43.0777,-76.1597,,,Animals,"813 Wolf St Syracuse, NY 13208, USA",Deer Sighting,Deer coming right up to my window now. Guessing I'm out of luck as I'm on the Northside. last time I will waste time reporting them. 
43.0039,-76.1374,,,Streets & Transportation,"132 Maywood Dr Syracuse, New York, 13205",Street Lights,"Constituent called cityline to report the street light at the end of the dead end to be out. She did not provide a pole number, stated that the pole is in front of her property. Stated the street light did not turn on last night. "
42.985,-76.1388,,,Sanitation,"208 Edna Rd Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says her weekly trash was skipped.
42.9938,-76.1379,,,"Garbage, Recycling & Graffiti","322 Sunrise Dr Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash was skipped. 
43.0054,-76.1398,,,Sanitation,"308 E Glen Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),"Skipped trash per constituent, advised to leave at the curb, placed out on Seneca Dr. "
43.0025,-76.1321,,,Sanitation,"518 E Seneca Tpke Syracuse, New York, 13205",Report a Skipped Bulk Pick Up (Internal),bulk scheduled in rubicon skipped. 
43.0385,-76.1753,,,Sanitation,"131 Fenton St Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up (Internal),Skipped trash. 
43.0685,-76.1502,,,Water & Sewage,"704 Spring St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Tyler
315-263-0680"
43.065,-76.1589,,,"Garbage, Recycling & Graffiti","205 Danforth St Syracuse, NY, 13208, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),
43.0487,-76.1479,,,Housing & Property Maintenance,"E Fayette St Syracuse, NY, 13202, USA",Report Trash/Debris Outside a Home/Building,Dumpsters are blocking the sidewalk. I guess we should just walk in the street? 
43.0304,-76.1859,,,Water & Sewage,"605 Velasko Rd Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Joseph
315-876-4967
"
43.0464,-76.1223,,,Streets & Transportation,"1797-1845 E Genesee St Syracuse, NY, 13210, USA",Pavement Markings,huge pothole - damaged my vehicle
43.0415,-76.1652,,,Streets & Transportation,"312 Shonnard St Syracuse, NY, 13204, USA",Pavement Markings,When will the near west side get our streets cleared?? It’s been a few hrs now since the snow storm we shouldn’t be the last ones getting their streets cleared up! Oswego/shonnard/merriman 
43.0509,-76.1529,,,"Green Spaces, Trees & Public Utilities","98 S Salina St Syracuse NY 13202, United States",Internal Landscaping Projects,"Test Post for SCF.
Remove."
43.0385,-76.1598,,,"Garbage, Recycling & Graffiti","627 W Onondaga St Syracuse NY 13204, United States",Report Improperly Set Out Trash or Recycling (Illegal Setout),
43.073,-76.1437,,,Water & Sewage,"2106 Grant Blvd Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),Aden  450-3321
43.0622,-76.1321,,,Feedback to the City,"1 Brattle Rd Syracuse, New York, 13203",Please use this space to provide feedback to the City,1 and 2 Brattle Road have hazardous sidewalks full of snow. They need to be cleared for walkers especially children walking from nearby schools. The roads are slippery and nobody should have to walk in them when sidewalks are an option.
43.062,-76.1319,,,Housing & Property Maintenance,"2 Brattle Rd Syracuse, New York, 13203",Other Housing & Property Maintenance Concern,2 Brattle Road has a hazardous sidewalk full of snow. This needs to be cleared for walkers especially children walking from nearby schools.
43.0216,-76.1779,,,"Garbage, Recycling & Graffiti","1130–1150 Glenwood Ave Syracuse NY 13207, United States",Report Litter on Public Land,Newspapers littered along the street 
42.993,-76.1393,,,Feedback to the City,"212 Harding Pl Syracuse, New York, 13205",Please use this space to provide feedback to the City,Trash still hasn’t been picked picked up 
43.0188,-76.1257,,,Housing & Property Maintenance,"Arnold Ave Syracuse, New York, 13210",Other Housing & Property Maintenance Concern,roads in my neighborhood have not been plowed since about 3 am and this morning it snowed hard for a while Thx!!!!
43.0684,-76.1121,,,Housing & Property Maintenance,"2430 James St Syracuse, NY 13206, USA",Other Housing & Property Maintenance Concern,Sidewalk between Food 4 Less and Mobile is entirely blocked by snow. You have to risk going in the busy street or cross the street to get by the blockage.
42.9926,-76.1394,,,Feedback to the City,"212 Harding Pl Syracuse, New York, 13205",Please use this space to provide feedback to the City,Closed??  Nothing has happened yet. Trash still hasn’t been picked up 
43.0428,-76.1503,,,Feedback to the City,"175-207 E Adams St Syracuse, NY, 13202, USA",Please use this space to provide feedback to the City,What do you mean closed. Trash still hasn’t been picked up 
42.9934,-76.1391,,,Feedback to the City,"212 Harding Pl Syracuse, New York, 13205",Please use this space to provide feedback to the City,Closed. Trash is still here 
42.9909,-76.1396,,,Feedback to the City,"205 Conifer Dr Syracuse, NY, 13205, USA",Please use this space to provide feedback to the City,You say this has been closed but my trash is still there. 
43.0418,-76.0926,,,Housing & Property Maintenance,"105 Hillsboro Pkwy Syracuse, NY, 13214, USA",Other Housing & Property Maintenance Concern,Sidewalks never cleared of snow
43.0447,-76.1881,,,Feedback to the City,"400-598 Tennyson Ave Syracuse, NY, 13204, USA",Please use this space to provide feedback to the City,"Plow drivers are neglecting 2’+ on either side of Tennyson Ave resulting in a narrowed driving and parking lane. This narrowed width is unsafe and inhibiting to emergency vehicles, especially around the alternate side parking days."
43.0607,-76.0953,,,Housing & Property Maintenance,"3009 Burnet Ave Syracuse, NY, 13206, USA",Other Housing & Property Maintenance Concern,Snow plowed over sidewalk
43.0135,-76.1401,,,Sanitation Carts,"139 E Matson Ave Syracuse, New York, 13205",Cart Stolen,Missing recycling cart. 
43.022,-76.1639,,,"Garbage, Recycling & Graffiti","131 Annetta St Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0707,-76.106,,,Housing & Property Maintenance,"618 Tyson Pl Syracuse, NY, 13206, USA",Other Housing & Property Maintenance Concern,Snow plowed over sidewalk
42.9961,-76.138,,,"Garbage, Recycling & Graffiti","122 N Cheltenham Rd Syracuse, New York, 13205",Sanitation Exempt Skipped,Constituent called to report their trash as skipped. No violations. 
43.0354,-76.1628,,,Water & Sewage,"1003 Tallman St Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),Norris  480-3519
43.021,-76.1624,,,Sanitation,"309 Craddock St Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up (Internal),Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0219,-76.1647,,,"Garbage, Recycling & Graffiti","153 Annetta St Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations.
42.9887,-76.144,,,"Garbage, Recycling & Graffiti","5605 S Salina St Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent says her neighbors trash was also skipped. 
43.0364,-76.1772,,,Water & Sewage,"201 Hartson St Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),Marguerite  875-7943
43.0161,-76.1484,,,Sanitation,"2414 Midland Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up (Internal),Constituent says her recycling was skipped. She also scheduled a bulk recycling pickup for today. 
43.0161,-76.1484,,,Sanitation,"2414 Midland Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says her weekly trash was skipped. 
42.9955,-76.1404,,,Sanitation,"179 E Cheltenham Rd Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says her weekly trash was skipped. 
43.0153,-76.1583,,,Sanitation Carts,"125 Keen Pl Syracuse, New York, 13207",Cart Broken,Constituent says the blue bin was damaged by the plow. 
43.0734,-76.1085,,,Housing & Property Maintenance,"292 Ashdale Ave Syracuse, New York, 13206",Property Damage- INTERNAL,CONSTITUENT SAYS THE FENCE WAS DAMAGED BY THE SIDEWALK SNOW PLOW ON THE COUGHLIN SIDE. Tina Holava-Hughes can be reached at 315-243-3043. Can she please be called back. She would like to know the process of this repair. 
43.0144,-76.1272,,,Sanitation,"1120 Jamesville Ave Syracuse, New York, 13210",Report a Skipped Weekly Trash Pick Up (Internal),"Skipped weekly trash pick up, advised to leave the cart at the curb. "
42.9925,-76.1393,,,Feedback to the City,"215 Brampton Rd Syracuse, NY, 13205, USA",Please use this space to provide feedback to the City,"Tom Mallett, 212 Harding Place 13205. So far no one has appeared to pick up our trash that was missed this morning "
43.0345,-76.1184,,,"Garbage, Recycling & Graffiti","935 Westcott St Syracuse NY 13210, United States",Report Improperly Set Out Trash or Recycling (Illegal Setout),Trash has spilled out of tipped recycling bin. Bin is still at curb mid-day the day after pick-up on Westcott. This block of Westcott has (and always has) many bins that are not taken in. It would be great to have a general solution to trash set outs in this neighborhood (Westcott from Euclid to Broad). The carts are a great solution but in this neighborhood (along with Lancaster and Ackerman between Euclid and Broad) they are rarely moved from curbside. 
43.0038,-76.1574,,,Feedback to the City,"115 Ames Ave Syracuse NY 13207, United States",Please use this space to provide feedback to the City,Are we going to get plows on our streets? We haven't had a single plow come in 3 days  It's impossible to get up and down the street  
43.0474,-76.1382,,,"Garbage, Recycling & Graffiti","825 E Genesee St Syracuse, NY 13210, USA",Tires,discarded tire on curb
43.0486,-76.1337,,,Water & Sewage,"1107 E Fayette St Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),"Nora
315-472-5164
Jet Flush Requested "
43.0253,-76.1115,,,"Garbage, Recycling & Graffiti","512 Nottingham Rd Syracuse, New York, 13210",Report a Skipped Bulk Pick Up,Constituent called to report her scheduled bulk pick up as skipped. Constituent moved the bulk trash in the trash cart now. No violations. 
43.0169,-76.148,,,Water & Sewage,"2323 Midland Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Mike
315-876-1847"
43.0439,-76.1578,,,Parking & Vehicles,"105-299 Mccormick Ave Syracuse, NY, 13202, USA",Report an illegally parked vehicle,Pee-Wee's large vehicles that he's using the city parking spots as his commercial parking lot
43.0728,-76.1593,,,Water & Sewage,"611 Bear St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Bihn
315-436-6229"
43.0438,-76.1579,,,Parking & Vehicles,"631 S West St Syracuse, NY, 13202, USA",Report an illegally parked vehicle,
43.028,-76.149,,,"Garbage, Recycling & Graffiti","201 Mclennan Ave Syracuse, New York, 13205",Report a Skipped Bulk Pick Up,Bulk requested in rubicon skipped. 
43.0438,-76.1579,,,Parking & Vehicles,"631 S West St Syracuse, NY, 13202, USA",Report an illegally parked vehicle,Pee-Wee's service shop is using all of the city parking spots to park his vehicles he is working on. I am unable to get down my driveway to Access my right-of-way into my building with these large vehicles parked on the street next to West Street. Most of the vehicles remain parked here for weeks and never moved. These pictures are of just the large vehicles but most vehicles parked on this side street from fire station 6 to Peewees is using it to service his vehicles and park them there. 
43.0223,-76.1478,,,"Garbage, Recycling & Graffiti","328 Warner Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0449,-76.1135,,,"Garbage, Recycling & Graffiti","2428 E Genesee St Syracuse, New York, 13210",Report a Skipped Bulk Pick Up,Box spring skipped. Scheduled in rubicon. 
43.0329,-76.1645,,,"Garbage, Recycling & Graffiti","203 Onondaga Ave Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.012,-76.1492,,,"Garbage, Recycling & Graffiti","204 Rill Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0677,-76.1505,,,"Garbage, Recycling & Graffiti","611 Pond St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent called to report that her trash is still skipped over from Monday (12/31). 
43.0381,-76.0939,,,"Garbage, Recycling & Graffiti","314 Kimber Rd Syracuse, New York, 13224",Sanitation Exempt Skipped,Constituent says her weekly trash was skipped. 
43.0192,-76.142,,,"Garbage, Recycling & Graffiti","2923 S Salina St Syracuse, New York, 13205",Report a Skipped Bulk Pick Up,Scheduled in rubicon. Skipped 2 cu yards. 
43.0207,-76.1418,,,Sanitation Carts,"131 E Brighton Ave Syracuse, New York, 13205",Cart Not Delivered,Constituent called to report that they did not receive a trash cart at this two-family residence. Confirmed in Rubicon that a trash can is not assigned to 131 e Brighton Ave. Confirmed in Parcel that this is a two-family residence 
42.9938,-76.1434,,,Sanitation Carts,"5217 S Salina St Syracuse, New York, 13205",Cart Not Delivered,Constituent called to report that they did not receive a recycling cart at this address. Confirmed in Cart logic that one was not delivered. Confirmed in Parcel that this is a single-family residence. 
43.0184,-76.1479,,,"Garbage, Recycling & Graffiti","262 W Corning Ave Syracuse, New York, 13205",Report a Skipped Bulk Pick Up,Scheduled in rubicon bulk skipped. 
43.0406,-76.1498,,,Water & Sewage,"677 S Salina St Syracuse, NY, 13202, USA",Water-related Concerns,Fire hydrant caps are not in place. 
43.016,-76.142,,,"Garbage, Recycling & Graffiti","119 W Calthrop Ave Syracuse, New York, 13205",Report a Skipped Bulk Pick Up,Mattress skipped per caller.
42.9996,-76.1593,,,Streets & Transportation,"209 Hopper Rd Syracuse, New York, 13207",Street Lights,Caller says pole number 13 is out. 
43.029,-76.1663,,,Streets & Transportation,"310 Summit Ave Syracuse, New York, 13207",Street Lights,Pole number 313. Constituent says the globe for the light is out. 
43.0598,-76.1507,,,Water & Sewage,"826 N Townsend St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Abed
315-214-9566"
43.0314,-76.121,,,Sanitation Carts,"207 Buckingham Ave Syracuse, New York, 13210",Cart Broken,Constituent called to report that the wheel on the recycling cart has fallen off. 
43.0092,-76.152,,,Water & Sewage,"239 Girard Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Eric
315-440-7088"
43.026,-76.1386,,,"Garbage, Recycling & Graffiti","512 E Colvin St Syracuse, New York, 13210",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0685,-76.1502,,,Water & Sewage,"704 Spring St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Tyler
315-263-0680"
43.0033,-76.1525,,,Sanitation Carts,"118 Cortland Pl Syracuse, New York, 13207",Cart Broken,Constituent called to report that the wheel on the recycling cart has fallen of. 
43.0286,-76.1425,,,Water & Sewage,"240 Garfield Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Theo
315-480-9512"
43.0561,-76.116,,,Sanitation Carts,"1511 Burnet Ave Syracuse, New York, 13206",Cart Broken,Constituent called to report that the wheel on the recycling cart has fallen off. 
43.064,-76.1372,,,"Garbage, Recycling & Graffiti","106 Whitwell Dr Syracuse, New York, 13203",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0054,-76.1454,,,"Garbage, Recycling & Graffiti","155 W Glen Ave Syracuse, New York, 13205",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as partial skip. No violations. 
43.0436,-76.1639,,,Streets & Transportation,"411 Oswego St Syracuse, New York, 13204",Traffic & Parking Signs,"Constituent called to request a crosswalk if possible, going across the street from the church to the parking lot. Constituent would like a call back (315)-925-9576"
43.0006,-76.1386,,,Streets & Transportation,"303 E Seneca Tpke Syracuse, NY, 13205, USA",Report a Pothole,Large Pothole from when Water Dept. fixed leak. This was good for several weeks but has got consistently larger the last 2 months
43.0283,-76.1479,,,"Garbage, Recycling & Graffiti","129 Mclennan Ave Syracuse, New York, 13205",Report a Skipped Bulk Pick Up,Constituent called to report her scheduled bulk pick up as skipped. No violations. 
43.0325,-76.1176,,,"Garbage, Recycling & Graffiti","338 Roosevelt Ave Syracuse, New York, 13210",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0171,-76.1582,,,"Garbage, Recycling & Graffiti","117 Bertram Pl Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Constituent called to report her scheduled bulk pick up as skipped. No violations. 
43.0713,-76.1531,,,"Garbage, Recycling & Graffiti","1014 First North St Syracuse, New York, 13208",Tires,4 tires 
43.03,-76.1587,,,Water & Sewage,"816 South Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Jenny
914-564-4361"
43.0222,-76.1413,,,"Garbage, Recycling & Graffiti","2407 S State St Syracuse, New York, 13205",Report a Skipped Bulk Pick Up,Scheduled bulk pick up skipped. 
43.0012,-76.1362,,,"Garbage, Recycling & Graffiti","382 E Seneca Tpke Syracuse NY 13205, United States",Report a Skipped Recycling Pick Up,Recycling was not taken. I put it out last night.
43.0017,-76.1365,,,Water & Sewage,"359 E Seneca Tpke Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"James
315-372-0173"
43.0191,-76.1466,,,"Garbage, Recycling & Graffiti","217 W Lafayette Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says his weekly recycling was skipped. 
43.0194,-76.1465,,,"Garbage, Recycling & Graffiti","212 W Lafayette Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says sani left a debris on the ground after his recycling pickup. 
43.0584,-76.1519,,,Housing & Property Maintenance,"530 N Salina St Syracuse NY 13208, United States",Vacant Buildings,This vacant building has a broken window at street level that could cause injury  Please investigate and address accordingly  Thank you   
43.062,-76.1534,,,"Garbage, Recycling & Graffiti","124 Gebhardt Ave Syracuse NY 13208, United States",Tires,Please pick up these three tires
43.0627,-76.1533,,,"Garbage, Recycling & Graffiti","1105 N Townsend St Syracuse NY 13208, United States",Tires,Please pick up these two tires  Thank you
43.0287,-76.1549,,,Water & Sewage,"339 W Kennedy St Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Shakina
315-378-6218"
42.9934,-76.1391,,,Feedback to the City,"212 Harding Pl Syracuse, New York, 13205",Please use this space to provide feedback to the City,"I’m on the exempt list and my
trash tote didn’t get put down by garage door. This is my third request. One by phone and two messages. Thank you "
43.0324,-76.125,,,"Garbage, Recycling & Graffiti","115 Terrace Rd Syracuse NY 13210, United States",Report a Skipped Recycling Pick Up,"Skipped trash pickup (recycling was picked up, but not trash)"
42.9927,-76.139,,,Feedback to the City,"212 Harding Pl Syracuse, New York, 13205",Please use this space to provide feedback to the City,Recycle guys did a great job. Friendly and helpful. They deserve a pat on the back 
43.0619,-76.1048,,,"Garbage, Recycling & Graffiti","801–899 Sunnycrest Rd Syracuse NY 13206, United States",Report Litter on Public Land,Shopping cart on side of street  This is the 7th one recently 
43.0253,-76.1944,,,"Garbage, Recycling & Graffiti","312–398 Winkworth Pkwy Syracuse NY 13215, United States",Report Litter on Public Land,Tire 
43.029,-76.1945,,,Water & Sewage,"2530 Bellevue Ave Syracuse, NY, 13219, USA",Sewer Back-ups (INTERNAL),"Dalima
2547 Bellevue Ave
315-414-1035 ---**PLEASE CALL 15 MIN BEFORE ARRIVING****
Sewer B/U"
43.043,-76.1643,,,"Garbage, Recycling & Graffiti","501 Gifford St Syracuse, NY, 13204, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),
43.0447,-76.1705,,,Housing & Property Maintenance,"735 Marcellus St Syracuse, NY 13204, USA",Home & Building Maintenance,broken window.
43.0447,-76.1705,,,"Garbage, Recycling & Graffiti","735 Marcellus St Syracuse, NY 13204, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),
43.0455,-76.0889,,,"Garbage, Recycling & Graffiti","207 Carlton Dr Syracuse, New York, 13214",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0358,-76.0979,,,"Garbage, Recycling & Graffiti","416 Brookford Rd Syracuse NY 13224, United States",Report a Skipped Recycling Pick Up,"This is not about recycling but there is no option for regular trash pick up  I sent another message about this situation using comments in the app  Trash was not picked up  This is the second time this happens within the last 3 or 4 months  When I called the Department of Public Works, they told me it was because excessive weight  Not sure how they can claim excessive weight without weighing it or by showing that the new automated device in the trucks is unable to lift it   Last time, they picked up the trash the following day  Now, that doesn't seem to be a possibility   They asked to keep my garbage for another entire week and used bulk pickup to be able to do 2 weeks in one pickup  This is completely unacceptable  I asked to speak to a supervisor and they told me that someone will contact me, but that never happened      "
43.0551,-76.1944,,,"Garbage, Recycling & Graffiti","909 Willis Ave Syracuse, New York, 13204",Tires,2 tires. 
43.0452,-76.1127,,,"Garbage, Recycling & Graffiti","2517 E Genesee St Syracuse, New York, 13224",Report a Skipped Bulk Pick Up,Constituent called to report her scheduled bulk pick up as skipped. No violations. 
43.0563,-76.1522,,,"Garbage, Recycling & Graffiti","419 N Salina St Syracuse NY 13203, United States",Report Litter on Public Land,
43.017,-76.1427,,,Water & Sewage,"109 W Pleasant Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),Mike  876-0466
43.0658,-76.1528,,,Sanitation Carts,"110 Steuben St Syracuse, New York, 13208",Cart Stolen,Akaram can be reached at 315-395-2163. Stolen trash cart. 
43.0287,-76.1436,,,"Garbage, Recycling & Graffiti","248 Baker Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0596,-76.1053,,,Water & Sewage,"507 S Edwards Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),Ozzie  497-8785
42.9951,-76.1446,,,Parking & Vehicles,"W Cheltenham Rd Syracuse, New York, 13205",Report an illegally parked vehicle,Neighbor runs a dumpster business out of his house and parks his dumpster trailer in the street making it hard for snow plows and generally obstructing traffic
43.0328,-76.1134,,,"Garbage, Recycling & Graffiti","1083 Westmoreland Ave Syracuse, NY, 13210, USA",Report a Skipped Recycling Pick Up,"Our recycling was not picked up this morning.  The rest of the block appears to have been.  It was put out last night, and is filled properly.  The can is full, so we can’t wait two weeks for next pick up. "
43.0708,-76.1457,,,"Garbage, Recycling & Graffiti","328 Craig St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0014,-76.1573,,,"Garbage, Recycling & Graffiti","105 Kramer Dr Syracuse, New York, 13207",Tires,2 tires
43.0309,-76.1125,,,"Garbage, Recycling & Graffiti","1021 Broad St Syracuse, New York, 13210",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0234,-76.1305,,,"Garbage, Recycling & Graffiti","224 Harriette Ave Syracuse, New York, 13210",Sanitation Exempt Skipped,"Medical exemption, skipped trash and recycling. "
43.0357,-76.0979,,,Feedback to the City,"416 Brookford Rd Syracuse, New York, 13224",Please use this space to provide feedback to the City,"This morning, our garbage was not picked up. The reason cited after talking to the Department of Public Works was that it was too heavy or exceeded the allowed weight. My wife watched the workers touching our trash can and leaving it there. We were attentive because this happened before. No one weighted the trash can or tried to use the new equipment at any time. I was told that this was a violation and that the garbage would not be picked up until next week. They set up a bulk garbage pick up for next week and will have to keep garbage for one week in my garage. This will also use one of two allowed bulk pickups for the year. I put the trash out myself and it was not very heavy and the lid was closed. How can one say the our garbage exceed the weight without weighing it? Also, after the worker checked our trash can or bin, they left the lid off which resulted on having lot of snow in it which will make it even heavier. I have lived in the city for 25 years and this type of situation never occurred until now.  A few months ago, the same thing happened and they picked up the garbage the following day. When the workers did pick up the garbage the next day they did it yelling obscenities for several minutes (my wife and daughter were home and witnessed that). I did not reported this because I thought it was rare event.  This now happens for the second time without telling or cursing but the same type of dismissive behavior.  This needs to be looking into and I expect someone to contact me.  When I called this morning and asked to speak to a supervisor, they asked for my contact information but I’m still waiting to hear from that person.  We pay an obscene amount of taxes for me to be wasting my time dealing with this issue.  I already spent almost 2 hours of my time at work dealing with this. 

Gustavo de la Roza
416 Brookford Road"
43.0293,-76.1439,,,"Garbage, Recycling & Graffiti","216 Baker Ave Syracuse, New York, 13205",Report a Skipped Bulk Pick Up,Mattress and box spring skipped scheduled in rubicon. 
43.0253,-76.1115,,,"Garbage, Recycling & Graffiti","512 Nottingham Rd Syracuse, New York, 13210",Report a Skipped Bulk Pick Up,mattress and box spring. 
43.0304,-76.1701,,,Sanitation Carts,"320 Stolp Ave Syracuse, New York, 13207",Cart Broken,Constituent says both the trash cart and recycling bin were hit my plows. 
43.0436,-76.1636,,,Sanitation Carts,"519 Fabius St Syracuse, New York, 13204",Cart Stolen,stolen recycling cart. 
43.0083,-76.1532,,,Sanitation Carts,"268 Empire Ave Syracuse, New York, 13207",Cart Broken,Constituent says the top of trash cart was broken during trash pickup. 
43.0754,-76.146,,,Sanitation Carts,"216 Hood Ave Syracuse, New York, 13208",Cart Stolen,Stolen trash cart. Constituent can be reached at 315-728-0304. 
43.0485,-76.1365,,,Streets & Transportation,"E Fayette St & S Crouse Ave Syracuse, New York, 13210",Report a Pothole,Constituent called to report a pothole at the corner of these streets. 
43.0497,-76.1931,,,Sanitation Carts,"503 Avery Ave Syracuse, New York, 13204",Cart Not Delivered,Constituent called to report that she never received a new recycling cart. Confirmed in cart logic that one was not delivered. Confirmed in Parcel that this a single-family residence.
43.0498,-76.1771,,,Sanitation Carts,"189 Lakeview Ave Syracuse, New York, 13204",Cart Stolen,Trash cart stolen. 
43.0487,-76.195,,,Sanitation Carts,"501 Myrtle St Syracuse, New York, 13204",Cart Stolen,Constituent called to report their recycling cart as stolen. 
43.0094,-76.154,,,Water & Sewage,"217 Loomis Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Fabian
862-823-2865"
43.0378,-76.1009,,,"Garbage, Recycling & Graffiti","315 Brookford Rd Syracuse, New York, 13224",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash partially as skipped. No violations. 
43.0104,-76.1464,,,"Garbage, Recycling & Graffiti","Slayton Ave Syracuse, New York, 13205",Report Litter on Public Land,located on the Roadside next to 157 Slayton Ave
43.0263,-76.1469,,,Sanitation Carts,"127 W Beard Ave Syracuse, New York, 13205",Cart Stolen,Recycling cart reported stolen. 
43.0557,-76.1035,,,Water & Sewage,"Simon Dr Syracuse, New York, 13224",Other Sewer-related Concerns,Manhole cover off  911 called in 
43.0267,-76.1414,,,Water & Sewage,"206 Elizabeth St Syracuse, New York, 13205",Report external dirt/debris blocking a Catch Basin/Storm Drain,"Terry
315-264-1856"
