LAT,LONG,Lng,Lat,Agency_Name,Address,Request_type,Description
43.0489191,-76.1517942,-76.1115,43.0253,"Garbage, Recycling & Graffiti","512 Nottingham Rd Syracuse, New York, 13210",Report a Skipped Bulk Pick Up,mattress and box spring. 
43.0489191,-76.1517942,-76.1009,43.0378,"Garbage, Recycling & Graffiti","315 Brookford Rd Syracuse, New York, 13224",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash partially as skipped. No violations. 
43.0489191,-76.1517942,-76.1464,43.0104,"Garbage, Recycling & Graffiti","Slayton Ave Syracuse, New York, 13205",Report Litter on Public Land,located on the Roadside next to 157 Slayton Ave
43.0489191,-76.1517942,-76.1428,43.0039,"Garbage, Recycling & Graffiti","4445 S Salina St Syracuse, New York, 13205",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent says there is trash at the curb. 
43.0489191,-76.1517942,-76.107,43.045,"Garbage, Recycling & Graffiti","105 Ferris Ave Syracuse, New York, 13224",Sanitation Exempt Skipped,"Skipped trash, medical exemption. "
43.0489191,-76.1517942,-76.1083,43.0385,"Garbage, Recycling & Graffiti","1208 Meadowbrook Dr Syracuse, New York, 13224",Report a Skipped Weekly Trash Pick Up,Constituent called to report her trash as skipped. No violations. 
43.0489191,-76.1517942,-76.0887,43.04,"Garbage, Recycling & Graffiti","103 Haddon Rd Syracuse, New York, 13214",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1427,43.0231,"Garbage, Recycling & Graffiti","136 Amherst Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,weekly trash skipped per caller. 
43.0489191,-76.1517942,-76.0994,43.0358,"Garbage, Recycling & Graffiti","109 Woodside Dr Syracuse, New York, 13224",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.1424,43.02,"Garbage, Recycling & Graffiti","2849 S Salina St Syracuse NY 13205, United States",Trash Can on Public Land,
43.0489191,-76.1517942,-76.1465,43.0103,"Garbage, Recycling & Graffiti","106 Slayton Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent called to report her trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1125,43.0623,"Garbage, Recycling & Graffiti","348 Stafford Ave Syracuse, NY 13206, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Why is my neighbor continually cited for trash cans kept in front yard, but he is not fined? And his trash bins remain in his front yard despite repeated violations? The rest of the block takes care of its trash bins. This guy gets warned over and over and never changes his behavior. Why? Is he related to the mayor? To city councilman? We think there's something going on such that he is above the rules that the rest of us must follow. Is this true?"
43.0489191,-76.1517942,-76.1744,43.0232,"Garbage, Recycling & Graffiti","2135 S Geddes St Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.1126,43.0498,"Garbage, Recycling & Graffiti","125 Croly St Syracuse, New York, 13224",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1117,43.0508,"Garbage, Recycling & Graffiti","401 Dakin St Syracuse, New York, 13224",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1266,43.0335,"Garbage, Recycling & Graffiti","107 Dorset Rd Syracuse, New York, 13210",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash was skipped. 
43.0489191,-76.1517942,-76.1236,43.0661,"Garbage, Recycling & Graffiti","138 Hampton Rd Syracuse, New York, 13203",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report that this address has left both recycling and trash carts out for about two weeks. 
43.0489191,-76.1517942,-76.1852,43.0299,"Garbage, Recycling & Graffiti","1500 Stolp Ave Syracuse, New York, 13207",Sanitation Exempt Skipped,Constituent says the weekly trash was skipped. 
43.0489191,-76.1517942,-76.1391,42.9934,"Garbage, Recycling & Graffiti","212 Harding Pl Syracuse, New York, 13205",Sanitation Exempt Skipped,Constituent called to report his trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1265,43.0331,"Garbage, Recycling & Graffiti","108 Dorset Rd Syracuse, New York, 13210",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Former owner recently moved out and there is excess garbage at the curb.  As the former owner is gone and the new owner is not set to close on the property until late in the month, this trash needs to be removed. "
43.0489191,-76.1517942,-76.1446,43.028,"Garbage, Recycling & Graffiti","1700 S State St Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,"Skipped weekly trash, stated that he has been having issues getting his trash picked up the last few weeks. "
43.0489191,-76.1517942,-76.1908,43.0453,"Garbage, Recycling & Graffiti","106 Avoca St Syracuse, New York, 13204",Tires,1 tire. 
43.0489191,-76.1517942,-76.1453,43.0101,"Garbage, Recycling & Graffiti","118 Sheldon Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. She says only one side of the street was done. 
43.0489191,-76.1517942,-76.164,43.0168,"Garbage, Recycling & Graffiti","117 Fairfield Ave Syracuse, New York, 13207",Sanitation Exempt Skipped,Constituent says her weekly recycling was skipped. 
43.0489191,-76.1517942,-76.1141,43.0449,"Garbage, Recycling & Graffiti","2412 E Genesee St Syracuse NY 13210, United States",Report Improperly Set Out Trash or Recycling (Illegal Setout),
43.0489191,-76.1517942,-76.1059,43.0675,"Garbage, Recycling & Graffiti","145 S Edwards Ave Syracuse NY 13206, United States",Report Improperly Set Out Trash or Recycling (Illegal Setout),Trash cans have been out on street all week! New owner and does not take care of bins!
43.0489191,-76.1517942,-76.1066,43.0677,"Garbage, Recycling & Graffiti","136 S Edwards Ave Syracuse, New York, 13206",Report Improperly Set Out Trash or Recycling (Illegal Setout),"This house has been cited before for leaving their cans out for weeks on end.  The recycle cart in the snow has been out there for over two weeks.  The other three cans out there since Tuesday's pickup.   Would you be able to fine this household, as unfortunately, the warnings did little to change their behavior.  "
43.0489191,-76.1517942,-76.0905,43.0626,"Garbage, Recycling & Graffiti","422 Boston St Syracuse, NY, 13206, USA",Report a Skipped Recycling Pick Up,Continued skipping of Recyclables with no understanding why
43.0489191,-76.1517942,-76.1116,43.0427,"Garbage, Recycling & Graffiti","103 Crawford Ave Syracuse NY 13224, United States",Report a Skipped Recycling Pick Up,"Trash and recycling not picked up this morning. Was placed out night before, and was not blocked by snow or vehicles. "
43.0489191,-76.1517942,-76.1347,43.0623,"Garbage, Recycling & Graffiti","336 Jasper St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.0903,43.0662,"Garbage, Recycling & Graffiti","229 Boston St Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,skipped trash. 
43.0489191,-76.1517942,-76.0904,43.0663,"Garbage, Recycling & Graffiti","225 Boston St Syracuse, New York, 13206",Report a Skipped Recycling Pick Up,"Skipped recycling pick up, constituent was advised to leave recycling at the curb. "
43.0489191,-76.1517942,-76.102,43.0661,"Garbage, Recycling & Graffiti","205 Homecroft Rd Syracuse, New York, 13206",Sanitation Exempt Skipped,Constituent called to report her trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1062,43.0336,"Garbage, Recycling & Graffiti","517 Scott Ave Syracuse, New York, 13224",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations 
43.0489191,-76.1517942,-76.1423,43.0154,"Garbage, Recycling & Graffiti","126 W Lynhurst Ave Syracuse, New York, 13205",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report that a neighbor is setting trash out in front of the vacant lot near the fire hydrant. 
43.0489191,-76.1517942,-76.1153,43.0308,"Garbage, Recycling & Graffiti","801 Broad St Syracuse, New York, 13210",Report a Skipped Weekly Trash Pick Up,Constituent called to report her trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1129,43.0573,"Garbage, Recycling & Graffiti","547 Hickok Ave Syracuse, New York, 13206",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called anonymously to report two bags of trash at this property that have been at the curb since yesterday. The property did not have a bulk order scheduled for 1/7 pick up. 
43.0489191,-76.1517942,-76.1134,43.0328,"Garbage, Recycling & Graffiti","1083 Westmoreland Ave Syracuse, New York, 13210",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1984,43.0579,"Garbage, Recycling & Graffiti","1142 Avery Ave Syracuse, New York, 13204",Tires,4 Tires
43.0489191,-76.1517942,-76.1119,43.0451,"Garbage, Recycling & Graffiti","119 Salt Springs Rd Syracuse, New York, 13224",Sanitation Exempt Skipped,Constituent says her trash was skipped. 
43.0489191,-76.1517942,-76.1548,43.0091,"Garbage, Recycling & Graffiti","317 Shirley Dr Syracuse, New York, 13207",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called anonymously to report a basketball hoop at the curb of this address. Stated that the basketball hoop has been there all summer and winter. Stated that it is not safe for drivers on the street with the weather. 
43.0489191,-76.1517942,-76.1178,43.0441,"Garbage, Recycling & Graffiti","147 Cambridge St Syracuse, New York, 13210",Report Improperly Set Out Trash or Recycling (Illegal Setout),couch has been on the curb for 2 weeks or more.
43.0489191,-76.1517942,-76.1364,43.0713,"Garbage, Recycling & Graffiti","1400 Oak St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,"Pickup on Mertens ave, skipped the block."
43.0489191,-76.1517942,-76.1403,43.0782,"Garbage, Recycling & Graffiti","831 Wadsworth St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Skipped Monday-one trash cart.
43.0489191,-76.1517942,-76.0875,43.0429,"Garbage, Recycling & Graffiti","110 Claire Rd Syracuse, New York, 13214",Report a Skipped Recycling Pick Up,"Skipped Last wed, constituent states it's the whole block that was skipped."
43.0489191,-76.1517942,-76.137,43.0631,"Garbage, Recycling & Graffiti","311 Park St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,skipped monday.  caller states it's the whole block.
43.0489191,-76.1517942,-76.1445,43.0617,"Garbage, Recycling & Graffiti","312 S Alvord St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,skipped Monday.
43.0489191,-76.1517942,-76.1335,43.0743,"Garbage, Recycling & Graffiti","139 Wainwright Ave Syracuse, New York, 13208",Sanitation Exempt Skipped,Trash and recycling skipped per caller. 
43.0489191,-76.1517942,-76.1608,43.0396,"Garbage, Recycling & Graffiti","119 Holland St Syracuse, New York, 13204",Illegal setout/sanitation violation dispute,Constituent called to report that someone is dumping about 6 bags of trash in front of this address. 
43.0489191,-76.1517942,-76.1134,43.0284,"Garbage, Recycling & Graffiti","1327 Westmoreland Ave Syracuse, NY, 13210, USA",Illegal setout/sanitation violation dispute,"Constituent called to report unbagged and bagged trash, laundry baskets, etc. set out in front this address. "
43.0489191,-76.1517942,-76.1589,43.065,"Garbage, Recycling & Graffiti","209 Danforth St Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Skipped today
43.0489191,-76.1517942,-76.1509,43.0546,"Garbage, Recycling & Graffiti","418 Pearl St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent called to report her trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1423,43.0684,"Garbage, Recycling & Graffiti","112 Hartley St Syracuse, New York, 13203",Sanitation Exempt Skipped,Constituent called to report her trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1679,43.0292,"Garbage, Recycling & Graffiti","136 Beverly Rd Syracuse, New York, 13207",Sanitation Exempt Skipped,Constituent says her weekly trash has been skipped for the last 2 weeks. 
43.0489191,-76.1517942,-76.1549,43.064,"Garbage, Recycling & Graffiti","2027 Lodi St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1539,43.0638,"Garbage, Recycling & Graffiti","2012 Lodi St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1827,43.0319,"Garbage, Recycling & Graffiti","121 Wolcott Ave Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1056,43.0435,"Garbage, Recycling & Graffiti","221 East Ave Syracuse NY 13224, United States",Report Improperly Set Out Trash or Recycling (Illegal Setout),It looks like someone has dumped an old refrigerator on the roadside.
43.0489191,-76.1517942,-76.1878,43.0504,"Garbage, Recycling & Graffiti","402 Milton Ave Syracuse NY 13204, United States",Report a Skipped Recycling Pick Up,"Recycling missed at 402 Milton Ave & there are two more cans still out that look like they were also missed!

Thanks so much for your help!!"
43.0489191,-76.1517942,-76.1703,43.0334,"Garbage, Recycling & Graffiti","510 Dudley St Syracuse, NY 13204, USA",Report Litter on Private Land,people are living at the property are not clearing the sidewalk have mounds of trash on the side of the building that is causing mice and roaches House is not suitable for occupancy no one is supposed to be living at this location without clearance from the town. sidewalks are full of snow. Have not cleared the sidewalks for every storm that we have had this year so far. children elderly people are forced to walk into the street because they don't clear their sidewalks and keep them clean
43.0489191,-76.1517942,-76.0981,43.0621,"Garbage, Recycling & Graffiti","501 Plymouth Dr Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations.  
43.0489191,-76.1517942,-76.1587,43.0382,"Garbage, Recycling & Graffiti","147 South Ave Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.1397,43.0006,"Garbage, Recycling & Graffiti","215 E Seneca Tpke Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,CONSTITUENT SAYS HIS WEEKLY TRASH WAS SKIPPED. 
43.0489191,-76.1517942,-76.1302,43.0043,"Garbage, Recycling & Graffiti","911 E Brighton Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,WEEKLY TRASH SKIPPED PER CALLER. 
43.0489191,-76.1517942,-76.1398,43.0639,"Garbage, Recycling & Graffiti","129 Grumbach Ave Syracuse, NY, 13203, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Neighbors are new + don’t speak english, don’t understand trash put out. Currently piled in snowbank"
43.0489191,-76.1517942,-76.1394,43.064,"Garbage, Recycling & Graffiti","136 Grumbach Ave Syracuse, New York, 13203",Report a Skipped Bulk Pick Up,Skipped bulk pick up. 
43.0489191,-76.1517942,-76.1427,43.0684,"Garbage, Recycling & Graffiti","106 Hartley St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. Constituent said it looks like that whole street was skipped. 
43.0489191,-76.1517942,-76.158,43.0765,"Garbage, Recycling & Graffiti","908 Lemoyne Ave Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations.
43.0489191,-76.1517942,-76.1619,43.0664,"Garbage, Recycling & Graffiti","135 Turtle St Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations.  
43.0489191,-76.1517942,-76.1381,42.9989,"Garbage, Recycling & Graffiti","115 Phelps Pl Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0489191,-76.1517942,-76.1528,43.0776,"Garbage, Recycling & Graffiti","214 Willumae Dr Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash and bulk as skipped. No violations. 
43.0489191,-76.1517942,-76.1788,43.0329,"Garbage, Recycling & Graffiti","1408 Bellevue Ave Syracuse, New York, 13204",Report a Skipped Bulk Pick Up,Constituent called to report that their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.1895,43.0468,"Garbage, Recycling & Graffiti","610 Ulster St Syracuse, New York, 13204",Sanitation Exempt Skipped,Constituent called to report her trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1171,43.0327,"Garbage, Recycling & Graffiti","329 Roosevelt Ave Syracuse, New York, 13210",Report a Skipped Recycling Pick Up,Constituent says his weekly recycling was skipped. 
43.0489191,-76.1517942,-76.1813,43.0283,"Garbage, Recycling & Graffiti","265 Reed Ave Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent called to report their trash and recycling as skipped. 
43.0489191,-76.1517942,-76.1813,43.0283,"Garbage, Recycling & Graffiti","265 Reed Ave Syracuse, New York, 13207",Tires,1 tire
43.0489191,-76.1517942,-76.1586,43.0337,"Garbage, Recycling & Graffiti","545 South Ave Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0489191,-76.1517942,-76.1798,43.0319,"Garbage, Recycling & Graffiti","126 Markland Ave Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Couch requested in rubicon skipped. 
43.0489191,-76.1517942,-76.1505,43.0682,"Garbage, Recycling & Graffiti","701 Spring St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent says one of the trash carts was skipped. 
43.0489191,-76.1517942,-76.0945,43.0524,"Garbage, Recycling & Graffiti","722 Northway St Syracuse, New York, 13224",Sanitation Exempt Skipped,skipped trash. 
43.0489191,-76.1517942,-76.1453,43.0232,"Garbage, Recycling & Graffiti","245 Webster Ave Syracuse, New York, 13205",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report that this address has about 5 or 6 bags of trash piling up at this property. Constituent says this trash has been out there for about 3 weeks.  
43.0489191,-76.1517942,-76.15,43.0647,"Garbage, Recycling & Graffiti","107 Neutral Ct Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Bulk trash skipped. 
43.0489191,-76.1517942,-76.1487,43.0634,"Garbage, Recycling & Graffiti","640 E Division St Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.1497,43.0687,"Garbage, Recycling & Graffiti","711 Pond St Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Skipped recycling pick up. 
43.0489191,-76.1517942,-76.1465,43.015,"Garbage, Recycling & Graffiti","234 Primrose Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.1556,43.0058,"Garbage, Recycling & Graffiti","120 Bradford St Syracuse, New York, 13207",Trash Can on Public Land,Trash can has been sitting in the road near the curb for two weeks.
43.0489191,-76.1517942,-76.1388,43.0815,"Garbage, Recycling & Graffiti","109 Wilmore Pl Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.1744,43.0365,"Garbage, Recycling & Graffiti","103 Hartson St Syracuse, New York, 13204",Report a Skipped Bulk Pick Up,Constituent called to report that their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.1481,43.0735,"Garbage, Recycling & Graffiti","2347 Grant Blvd Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Skipped bulk pick up. Bed frame.
43.0489191,-76.1517942,-76.1888,43.0479,"Garbage, Recycling & Graffiti","212 Willis Ave Syracuse, New York, 13204",Report a Skipped Bulk Pick Up,"Skipped bulk pick up. The item is a couch, stated that the couch was moved by the plow a couple of feet. "
43.0489191,-76.1517942,-76.1553,43.0676,"Garbage, Recycling & Graffiti","1304 Park St Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.1028,43.04,"Garbage, Recycling & Graffiti","115 Hatherly Rd Syracuse, New York, 13224",Report Improperly Set Out Trash or Recycling (Illegal Setout),Trash and recycling have been out since Dec 31. Does not seem right that we have to look at this for a week.
43.0489191,-76.1517942,-76.1772,43.023,"Garbage, Recycling & Graffiti","153 Hancock Dr Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations.  
43.0489191,-76.1517942,-76.1458,43.0198,"Garbage, Recycling & Graffiti","621 Cannon St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Skipped recycling pick up. 
43.0489191,-76.1517942,-76.1798,43.0358,"Garbage, Recycling & Graffiti","600 Rowland St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped.
43.0489191,-76.1517942,-76.1443,43.075,"Garbage, Recycling & Graffiti","155 Ross Park Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0489191,-76.1517942,-76.1581,43.0043,"Garbage, Recycling & Graffiti","414 Englewood Ave Syracuse, New York, 13207",Report Litter on Private Land,"Tenants moved out before January 1 and left a ton of trash inside the house, by the side and around house. Landlord Tenants were still removing belongings on 1/3. Two pet cats were left abandoned outside with no food or water since Oct since they brought in a serval cat which is 100% illegal in NYS and the house needs to be checked to ensure other animals and chickens/rooster in basement weren't also left. "
43.0489191,-76.1517942,-76.1684,43.0351,"Garbage, Recycling & Graffiti","120 Putnam St Syracuse, New York, 13204",Report a Skipped Bulk Pick Up,Couch scheduled in rubicon skipped. 
43.0489191,-76.1517942,-76.1539,43.0078,"Garbage, Recycling & Graffiti","322 Loomis Ave Syracuse, New York, 13207",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report that this address has left out their recycling and trash cart out since Thursday. 
43.0489191,-76.1517942,-76.149,43.0812,"Garbage, Recycling & Graffiti","110 Merrill St Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Skipped bulk and weekly trash pick up. 
43.0489191,-76.1517942,-76.1676,43.0399,"Garbage, Recycling & Graffiti","208 Massena St Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0489191,-76.1517942,-76.1603,43.0696,"Garbage, Recycling & Graffiti","1608 Park St Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,2 cu yards at curb per constituent. 
43.0489191,-76.1517942,-76.1717,43.03,"Garbage, Recycling & Graffiti","429 Stolp Ave Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.1495,43.0213,"Garbage, Recycling & Graffiti","1821 Midland Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.16,43.0695,"Garbage, Recycling & Graffiti","1604 Park St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0489191,-76.1517942,-76.1662,43.0363,"Garbage, Recycling & Graffiti","208 Delaware St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Skipped recycling. 
43.0489191,-76.1517942,-76.1711,43.0251,"Garbage, Recycling & Graffiti","216 Robineau Rd Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0489191,-76.1517942,-76.1423,43.0535,"Garbage, Recycling & Graffiti","231 Hawley Ave Syracuse, New York, 13203",Trash Can on Public Land,Please empty. Same guy keeps filling it with large black trash bags!
43.0489191,-76.1517942,-76.1586,43.0337,"Garbage, Recycling & Graffiti","545 South Ave Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0489191,-76.1517942,-76.1586,43.0337,"Garbage, Recycling & Graffiti","545 South Ave Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0489191,-76.1517942,-76.1531,43.0617,"Garbage, Recycling & Graffiti","122 Gebhardt Ave Syracuse, New York, 13208",Sanitation Carts,Constituent says 4 carts were delivered. There are two carts which need to be removed at the curb. 
43.0489191,-76.1517942,-76.1453,43.022,"Garbage, Recycling & Graffiti","312 Webster Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says her weekly recycling was skipped. 
43.0489191,-76.1517942,-76.1815,43.0312,"Garbage, Recycling & Graffiti","147 Reed Ave Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up,Skipped weekly trash. 
43.0489191,-76.1517942,-76.1467,43.015,"Garbage, Recycling & Graffiti","252 Primrose Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says the block was skipped. 
43.0489191,-76.1517942,-76.1664,43.0443,"Garbage, Recycling & Graffiti","322 Seneca St Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0489191,-76.1517942,-76.1635,43.0361,"Garbage, Recycling & Graffiti","738 W Onondaga St Syracuse NY 13204, United States",Report Litter on Public Land,Garbage bag in the middle of the road   
43.0489191,-76.1517942,-76.1468,43.0218,"Garbage, Recycling & Graffiti","416 Cannon St Syracuse NY 13205, United States",Report a Skipped Recycling Pick Up,Recycling wan not picked up. I was told that they would be doing pickups on Sunday due the weather. How every recycling remains on our street. I do not want to receive a fine this week for it being out in the wrong week. 
43.0489191,-76.1517942,-76.0906,43.0435,"Garbage, Recycling & Graffiti","216 Deforest Rd Syracuse, New York, 13214",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.2032,43.0238,"Garbage, Recycling & Graffiti","709 Winkworth Pkwy Syracuse, NY, 13215, USA",Report a Skipped Recycling Pick Up,Just a heads up that No recycling has been picked up in our neighborhood…! Every other week with the blue bins is creating a lot of issues with large families maxing out their bins.. anyway had to mention that.
43.0489191,-76.1517942,-76.2033,43.0242,"Garbage, Recycling & Graffiti","101 Richard Rd Syracuse NY 13215, United States",Report a Skipped Recycling Pick Up,Recycle Garbage at driveway on Winkworth Parkway has not been picked up. Neighbor's recycle garbage across the street on Winkworth Parkway also not picked up.
43.0489191,-76.1517942,-76.1963,43.0513,"Garbage, Recycling & Graffiti","710 Myrtle St Syracuse, NY, 13204, USA",Trash Can on Public Land,"The waste bin hasn't been picked up as of yet. It's going to be overfilled and unable to be closed because of the skipped day  This is our personal can, not a park can. However there was no option for Trash Skipped only recycling skipped. "
43.0489191,-76.1517942,-76.1302,43.0041,"Garbage, Recycling & Graffiti","915 E Brighton Ave Syracuse, NY, 13205, USA",Report a Skipped Recycling Pick Up,Sorry- there wasnt a correct selection. My recycling got picked up fine- my trash got skipped. Looks the same for my neighbor? Please pick up- tote full. Thank you!
43.0489191,-76.1517942,-76.1875,43.0548,"Garbage, Recycling & Graffiti","114 Williams St Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Normal trash pick up is Friday. However due to the New Years Day holiday it was put out on Friday night after 6PM for Saturday pickup. Our whole block was missed. 100 blk of Williams Street 13204. Thank You
43.0489191,-76.1517942,-76.1733,43.0279,"Garbage, Recycling & Graffiti","600 Block Of Crossett St Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,"there was no trash or recycling pickup in the 600 block of Crossett Street today which was the delayed holiday pickup day. Not sure about the 700 block, although I saw some pickup being done in the 500 block. I may be able to survive with my trash, but my recycling container is full and needs to be picked up."
43.0489191,-76.1517942,-76.1837,43.0296,"Garbage, Recycling & Graffiti","1321 Stolp Ave Syracuse NY 13207, United States",Report a Skipped Recycling Pick Up,The entire block was skipped for recycling pick up today 
43.0489191,-76.1517942,-76.1632,43.0434,"Garbage, Recycling & Graffiti","440 Gifford St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,"We put our trash and recycling out as the schedule indicates, the garbage was picked up but the recycling was not. We brought in the garbage cart but we need the recycling cart emptied as it is full and we have more recycling in the house that needs to be put out after the cart it emptied. We left the recycling cart out near the road. "
43.0489191,-76.1517942,-76.1578,43.0355,"Garbage, Recycling & Graffiti","102 Daisy St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Trash and recycle bin was not picked up on Saturday. Normally it’s Friday but because of the holiday it was not picked up . Everybody around us was picked up except for us. I live on the dead-end street.
